date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2018-04-25,0.1,8.7,18.4,11.91,3.78
2018-04-26,0.0,8.3,18.8,11.85,2.95
2018-04-27,0.1,8.2,18.8,9.48,5.33
2018-04-28,40.5,16.0,18.6,2.28,13.18
2018-04-29,23.7,16.6,19.7,4.08,9.19
2018-04-30,1.6,14.5,21.1,10.14,4.95
2018-05-01,0.4,13.6,20.8,10.5,4.83
2018-05-02,0.0,8.8,18.6,11.15,6.3
2018-05-03,0.0,6.0,16.2,13.51,2.77
2018-05-04,0.0,5.3,16.5,12.63,2.2
2018-05-05,0.0,7.4,17.0,6.64,3.01
2018-05-06,1.3,11.1,18.4,7.42,5.39
2018-05-07,0.0,9.7,17.4,12.88,6.73
2018-05-08,0.0,9.2,18.4,12.39,5.41
2018-05-09,0.2,10.1,19.9,10.07,4.83
2018-05-10,0.7,8.1,18.5,9.0,3.62
2018-05-11,2.8,12.1,18.6,3.71,6.3
2018-05-12,13.5,16.1,18.5,1.5,5.48
2018-05-13,29.7,14.7,20.3,6.92,6.55
2018-05-14,1.0,14.6,20.2,7.6,3.65
2018-05-15,9.3,13.6,18.8,6.66,5.47
2018-05-16,7.8,14.2,18.2,5.88,6.75
2018-05-17,1.1,10.9,15.2,7.56,6.14
2018-05-18,0.0,10.0,16.7,8.26,6.48
2018-05-19,4.1,11.4,15.7,3.86,6.8
2018-05-20,0.4,9.2,17.1,9.63,5.07
2018-05-21,2.6,12.4,16.6,6.74,6.95
2018-05-22,4.5,11.1,16.5,5.88,6.84
2018-05-23,10.1,8.6,14.8,6.49,9.06
2018-05-24,4.3,8.3,15.7,7.44,8.13
2018-05-25,2.5,7.8,14.1,6.47,8.58
2018-05-26,0.6,5.7,13.2,10.72,6.89
2018-05-27,2.1,9.1,14.3,5.67,7.01
2018-05-28,0.0,6.1,10.7,9.82,7.34
2018-05-29,0.0,4.0,12.5,9.56,5.2
2018-05-30,0.0,1.6,10.9,10.3,2.97
2018-05-31,0.0,0.3,11.9,10.26,2.56
2018-06-01,0.0,1.5,14.6,8.43,4.44
2018-06-02,1.3,9.7,14.2,5.7,7.42
2018-06-03,47.3,11.5,12.9,1.04,9.71
2018-06-04,4.5,12.7,16.2,3.15,7.06
2018-06-05,10.0,10.7,16.6,6.67,7.47
2018-06-06,4.4,5.4,12.3,5.48,6.13
2018-06-07,0.4,3.9,11.1,9.49,7.53
2018-06-08,0.0,4.7,15.0,9.47,7.5
2018-06-09,0.0,1.8,13.2,9.4,2.73
2018-06-10,0.0,4.0,13.1,5.15,2.56
2018-06-11,7.3,6.2,12.7,2.02,6.8
2018-06-12,22.4,11.5,15.3,2.77,10.41
2018-06-13,2.6,11.7,14.8,4.83,7.59
2018-06-14,0.1,9.3,15.6,7.68,5.86
2018-06-15,0.7,8.1,16.2,7.03,4.2
2018-06-16,4.8,9.4,16.9,6.51,3.85
2018-06-17,0.7,8.5,16.1,7.84,5.26
2018-06-18,7.4,8.6,16.2,3.86,9.94
2018-06-19,9.6,10.3,15.8,6.4,4.69
2018-06-20,0.5,9.2,13.8,6.21,7.15
2018-06-21,0.0,6.3,14.2,8.7,8.1
2018-06-22,0.0,1.8,11.8,8.4,3.7
2018-06-23,0.0,1.3,12.4,6.21,2.55
2018-06-24,2.4,5.4,15.1,7.18,5.88
2018-06-25,7.1,7.6,12.6,5.15,7.24
2018-06-26,2.3,4.2,10.6,4.28,8.03
2018-06-27,0.0,0.0,11.9,9.57,3.4
2018-06-28,0.0,2.5,9.3,4.67,1.75
2018-06-29,0.0,1.8,11.9,9.62,2.97
2018-06-30,0.0,-0.3,10.4,8.72,2.91
2018-07-01,9.0,6.0,13.8,4.72,9.37
2018-07-02,0.6,7.1,14.6,7.88,6.07
2018-07-03,0.0,4.1,12.0,9.73,3.91
2018-07-04,0.0,0.7,12.6,9.02,4.58
2018-07-05,0.0,1.7,11.3,8.01,2.62
2018-07-06,0.0,2.2,12.7,9.68,2.64
2018-07-07,0.1,3.7,14.4,4.62,7.14
2018-07-08,4.4,9.3,15.8,5.42,11.82
2018-07-09,11.3,9.8,14.5,6.18,10.74
2018-07-10,4.7,6.1,12.2,6.8,7.66
2018-07-11,0.0,5.3,13.7,8.07,5.0
2018-07-12,0.1,7.1,14.1,8.46,3.62
2018-07-13,1.5,3.0,13.4,8.01,2.94
2018-07-14,0.4,8.8,15.1,7.56,8.82
2018-07-15,40.9,10.0,13.9,1.39,13.23
2018-07-16,1.5,8.1,14.7,7.02,3.58
2018-07-17,0.3,6.7,14.6,8.32,5.17
2018-07-18,0.1,5.9,15.0,7.32,2.67
2018-07-19,10.7,6.8,14.2,4.18,3.78
2018-07-20,0.2,5.0,13.7,6.48,3.23
2018-07-21,0.6,3.7,14.0,6.53,5.32
2018-07-22,17.0,7.7,14.5,5.84,6.51
2018-07-23,0.2,4.4,13.3,10.0,4.18
2018-07-24,0.1,3.0,12.6,10.06,3.06
2018-07-25,0.5,2.3,13.1,8.44,4.03
2018-07-26,0.6,7.9,15.1,9.18,8.65
2018-07-27,6.0,5.6,13.3,7.25,5.1
2018-07-28,0.5,9.9,15.0,9.58,7.42
2018-07-29,4.9,9.4,14.8,8.25,7.75
2018-07-30,0.0,4.0,13.1,12.07,5.11
2018-07-31,0.1,2.4,14.3,6.75,3.61
2018-08-01,3.5,6.4,15.6,6.15,3.0
2018-08-02,0.6,5.9,14.0,5.82,3.13
2018-08-03,4.2,7.2,13.1,4.93,3.3
2018-08-04,0.3,3.2,13.0,7.7,2.8
2018-08-05,33.5,9.4,14.5,2.95,10.0
2018-08-06,0.1,8.0,15.4,10.37,3.98
2018-08-07,0.9,8.1,16.2,9.17,3.05
2018-08-08,9.7,7.6,15.4,3.78,6.1
2018-08-09,0.1,7.6,15.2,10.27,6.84
2018-08-10,0.0,5.5,16.0,10.21,3.8
2018-08-11,0.0,6.2,15.7,12.56,3.08
2018-08-12,0.0,3.2,14.3,13.59,2.42
2018-08-13,2.8,4.7,14.6,8.18,5.96
2018-08-14,17.2,9.3,13.2,7.0,10.99
2018-08-15,2.3,7.3,14.0,10.11,9.4
2018-08-16,1.6,7.2,15.4,8.9,6.61
2018-08-17,5.7,8.5,14.0,6.91,6.02
2018-08-18,1.4,4.3,13.9,11.85,5.28
2018-08-19,0.0,2.1,13.1,11.91,2.73
2018-08-20,14.9,8.1,15.6,6.11,5.9
2018-08-21,8.2,8.9,13.3,9.33,6.96
2018-08-22,9.7,9.3,12.6,7.71,8.08
2018-08-23,6.0,5.3,12.7,12.52,7.6
2018-08-24,0.2,1.8,13.2,14.8,5.95
2018-08-25,0.6,7.4,14.3,11.93,8.97
2018-08-26,0.0,3.2,15.6,14.22,2.79
2018-08-27,0.0,4.9,14.2,11.76,1.77
2018-08-28,0.4,4.2,16.4,12.51,5.05
2018-08-29,14.5,9.6,16.1,5.07,8.3
2018-08-30,0.8,7.9,15.4,10.82,5.23
2018-08-31,5.2,6.6,15.3,11.71,3.85
2018-09-01,0.5,6.2,15.4,10.88,3.98
2018-09-02,19.9,11.0,15.7,9.84,9.62
2018-09-03,6.7,5.3,13.9,12.14,6.22
2018-09-04,4.4,5.1,11.7,7.39,6.43
2018-09-05,3.4,6.3,14.5,11.38,6.83
2018-09-06,2.1,7.6,14.1,8.76,8.06
2018-09-07,0.3,6.3,16.0,16.2,10.63
2018-09-08,0.5,6.7,15.6,15.42,6.22
2018-09-09,0.0,4.3,13.0,16.44,7.8
2018-09-10,2.4,3.1,13.7,9.61,2.56
2018-09-11,0.0,6.3,16.1,16.39,5.19
2018-09-12,0.0,6.5,15.9,19.12,3.9
2018-09-13,0.0,7.2,14.6,15.89,5.94
2018-09-14,0.0,7.8,15.6,14.22,6.79
2018-09-15,0.0,4.9,19.7,18.96,3.88
2018-09-16,0.3,9.4,17.1,12.3,5.51
2018-09-17,0.7,10.4,18.3,14.16,6.0
2018-09-18,5.9,11.6,18.4,8.31,5.38
2018-09-19,0.7,12.5,18.7,12.0,5.64
2018-09-20,0.5,11.7,20.8,16.81,5.85
2018-09-21,0.9,9.7,16.4,11.76,3.14
2018-09-22,3.6,8.7,18.5,14.84,4.9
2018-09-23,0.0,6.6,18.2,20.08,6.24
2018-09-24,3.9,8.7,15.4,13.08,7.3
2018-09-25,2.0,8.4,12.3,16.18,12.04
2018-09-26,0.1,9.7,14.6,17.36,10.6
2018-09-27,1.8,6.1,14.6,16.34,5.55
2018-09-28,0.6,3.8,14.8,17.89,5.15
2018-09-29,0.3,5.6,15.2,16.44,5.32
2018-09-30,0.0,4.6,17.1,19.77,4.1
2018-10-01,2.3,8.5,16.5,10.12,6.62
2018-10-02,7.7,9.0,16.9,17.42,5.41
2018-10-03,0.4,7.9,17.5,15.76,3.7
2018-10-04,1.8,7.7,16.9,13.7,3.58
2018-10-05,0.0,5.1,18.4,22.18,5.48
2018-10-06,0.2,7.1,19.4,15.64,5.03
2018-10-07,0.5,9.0,18.0,10.32,5.01
2018-10-08,0.6,6.8,17.6,16.19,2.55
2018-10-09,0.0,6.5,16.0,17.52,5.39
2018-10-10,0.0,8.9,16.0,17.96,5.82
2018-10-11,10.8,8.2,19.1,12.34,6.4
2018-10-12,18.6,10.1,15.4,16.43,11.12
2018-10-13,6.5,5.6,13.7,20.15,7.3
2018-10-14,0.5,1.8,16.8,23.19,4.03
2018-10-15,0.0,4.2,17.6,25.51,5.95
2018-10-16,0.1,6.0,16.2,19.65,6.07
2018-10-17,0.0,8.8,15.3,18.12,8.18
2018-10-18,0.1,10.8,17.9,16.88,6.9
2018-10-19,0.0,4.5,20.4,27.66,3.11
2018-10-20,0.0,7.9,19.8,22.16,4.53
2018-10-21,0.0,7.4,19.4,19.54,5.73
2018-10-22,0.0,9.1,20.3,16.63,2.4
2018-10-23,0.0,9.8,20.7,18.75,5.32
2018-10-24,0.0,8.8,19.6,21.93,5.1
2018-10-25,0.7,8.7,18.9,19.22,6.31
2018-10-26,1.5,9.1,17.8,25.49,5.57
2018-10-27,11.2,7.6,19.8,14.16,6.6
2018-10-28,3.5,10.6,18.6,21.75,5.2
2018-10-29,12.5,11.0,17.0,14.21,6.44
2018-10-30,6.3,9.8,15.3,14.29,7.62
2018-10-31,0.0,8.6,18.1,25.31,7.26
2018-11-01,4.4,9.4,15.6,20.06,10.66
2018-11-02,0.0,6.7,16.9,29.39,7.5
2018-11-03,3.4,10.0,17.1,8.18,8.81
2018-11-04,2.7,12.6,16.7,22.46,10.34
2018-11-05,0.0,10.1,17.0,20.98,8.82
2018-11-06,0.0,8.4,20.2,26.61,5.05
2018-11-07,0.1,7.9,21.2,22.65,4.55
2018-11-08,1.0,13.7,21.5,13.04,6.1
2018-11-09,2.5,13.8,21.7,14.98,6.89
2018-11-10,3.6,11.0,19.2,29.14,5.3
2018-11-11,2.9,10.8,17.9,8.76,4.06
2018-11-12,0.6,12.1,18.5,13.26,4.05
2018-11-13,0.0,9.1,21.7,26.88,4.9
2018-11-14,0.3,13.4,21.2,22.99,5.63
2018-11-15,0.6,10.1,21.0,21.77,4.8
2018-11-16,0.0,10.6,21.2,25.79,5.12
2018-11-17,0.0,8.6,21.2,26.32,3.72
2018-11-18,0.2,11.3,20.0,23.0,5.64
2018-11-19,0.9,8.4,16.1,18.12,6.16
2018-11-20,5.4,7.0,15.7,21.56,4.88
2018-11-21,8.1,8.0,15.2,15.5,5.68
2018-11-22,0.9,8.7,18.1,24.97,5.99
2018-11-23,0.1,7.3,22.2,29.52,3.93
2018-11-24,8.2,13.5,17.3,11.64,7.56
2018-11-25,30.9,14.2,20.0,10.73,7.61
2018-11-26,8.5,11.9,20.4,22.05,4.7
2018-11-27,3.3,11.8,21.2,23.46,3.27
2018-11-28,9.9,13.4,23.0,23.92,5.15
2018-11-29,0.5,13.5,22.6,26.11,4.1
2018-11-30,1.3,15.7,20.6,20.09,8.54
2018-12-01,6.4,16.5,19.6,11.4,9.8
2018-12-02,8.1,16.0,22.5,23.47,6.16
2018-12-03,32.0,15.3,20.4,10.75,6.1
2018-12-04,5.0,15.2,20.9,17.54,7.5
2018-12-05,1.2,13.2,18.8,25.88,8.63
2018-12-06,4.9,10.3,16.7,23.8,7.24
2018-12-07,0.0,8.7,19.7,30.73,8.32
2018-12-08,0.0,8.3,20.8,31.97,5.92
2018-12-09,0.0,10.4,22.4,30.62,5.0
2018-12-10,1.2,11.8,25.6,28.62,5.02
2018-12-11,1.8,16.6,22.5,13.46,3.81
2018-12-12,0.6,15.5,21.5,18.19,3.62
2018-12-13,25.4,14.5,21.7,17.56,2.71
2018-12-14,7.8,13.9,22.8,22.52,3.75
2018-12-15,15.6,14.7,22.9,21.67,5.46
2018-12-16,0.9,12.9,24.3,25.64,3.23
2018-12-17,1.4,15.7,24.5,22.9,4.28
2018-12-18,0.0,12.9,23.8,31.79,6.31
2018-12-19,7.4,14.4,22.0,23.09,6.36
2018-12-20,14.5,15.2,21.1,25.18,5.9
2018-12-21,2.0,13.1,20.6,23.52,8.41
2018-12-22,0.3,13.8,21.5,25.69,4.75
2018-12-23,9.9,15.0,22.0,10.77,6.7
2018-12-24,51.3,16.3,20.9,7.48,6.67
2018-12-25,11.5,14.9,21.9,20.75,11.4
2018-12-26,0.0,15.7,22.5,24.1,7.08
2018-12-27,0.0,12.7,21.8,30.77,6.38
2018-12-28,0.0,11.0,23.3,28.01,5.74
2018-12-29,1.0,13.6,23.4,21.54,4.98
2018-12-30,0.0,11.8,22.7,27.38,5.08
2018-12-31,0.3,14.5,22.1,17.42,6.2
2019-01-01,0.0,15.9,25.2,23.69,6.22
2019-01-02,0.0,16.3,23.5,28.99,6.3
2019-01-03,0.3,17.0,23.9,22.08,7.89
2019-01-04,0.0,16.9,22.4,31.02,8.13
2019-01-05,0.1,13.3,23.7,28.47,5.66
2019-01-06,0.0,14.2,23.4,30.31,6.62
2019-01-07,0.0,16.4,24.7,28.61,6.4
2019-01-08,0.0,13.0,23.5,31.61,6.17
2019-01-09,1.1,12.5,26.3,24.33,3.94
2019-01-10,0.9,17.1,26.5,24.62,5.6
2019-01-11,0.5,16.4,25.6,27.23,6.22
2019-01-12,0.0,12.7,25.9,29.36,5.37
2019-01-13,1.1,17.1,24.4,19.98,5.88
2019-01-14,10.7,13.3,19.8,17.75,6.36
2019-01-15,1.0,11.5,20.9,22.9,6.34
2019-01-16,0.8,14.5,24.1,18.36,5.33
2019-01-17,0.0,15.3,24.4,30.23,7.17
2019-01-18,1.0,13.8,23.0,18.05,7.2
2019-01-19,0.0,15.6,24.4,25.84,5.83
2019-01-20,0.9,16.0,22.3,28.26,7.74
2019-01-21,0.0,15.5,22.5,23.01,10.43
2019-01-22,0.0,15.2,24.1,27.49,7.88
2019-01-23,0.0,15.1,23.5,24.93,7.96
2019-01-24,0.9,17.4,22.7,30.32,6.94
2019-01-25,1.1,14.7,23.6,15.69,3.63
2019-01-26,0.1,11.2,21.7,20.05,5.5
2019-01-27,0.1,14.4,23.2,17.98,7.34
2019-01-28,0.0,20.0,25.3,19.56,7.16
2019-01-29,0.0,19.4,30.3,25.37,5.76
2019-01-30,0.4,18.9,27.7,24.28,4.0
2019-01-31,0.0,17.4,28.8,23.46,5.48
2019-02-01,0.0,17.1,25.9,19.09,5.19
2019-02-02,1.3,15.7,25.5,16.21,5.83
2019-02-03,0.0,16.0,25.8,27.18,5.87
2019-02-04,0.0,15.0,26.8,26.49,4.03
2019-02-05,0.0,14.8,26.6,28.67,5.85
2019-02-06,1.9,15.8,27.5,22.11,5.56
2019-02-07,1.6,16.0,21.1,13.78,5.61
2019-02-08,0.0,15.1,23.1,25.69,5.39
2019-02-09,0.0,15.5,25.2,26.66,5.37
2019-02-10,0.0,14.8,27.4,27.45,3.86
2019-02-11,0.0,15.2,28.3,28.67,6.5
2019-02-12,0.6,14.5,26.6,20.74,6.58
2019-02-13,0.0,15.6,27.1,27.48,5.01
2019-02-14,0.0,14.7,28.6,26.9,5.05
2019-02-15,0.3,14.0,27.3,23.89,6.57
2019-02-16,0.0,13.0,26.4,27.53,6.52
2019-02-17,1.8,16.2,25.5,17.26,5.95
2019-02-18,0.0,14.8,23.7,23.44,5.68
2019-02-19,0.0,11.9,25.7,26.66,5.32
2019-02-20,0.5,14.4,27.5,21.95,5.61
2019-02-21,0.6,18.4,26.6,14.94,5.63
2019-02-22,8.0,18.4,23.5,7.5,4.81
2019-02-23,5.3,14.0,23.0,11.14,5.48
2019-02-24,1.6,13.7,20.6,22.02,6.71
2019-02-25,0.0,13.2,22.1,22.28,7.05
2019-02-26,0.0,10.0,22.2,26.78,3.98
2019-02-27,0.0,9.7,22.9,23.75,6.4
2019-02-28,0.0,14.3,23.8,26.32,7.2
2019-03-01,0.0,12.3,22.8,21.86,5.61
2019-03-02,0.0,11.4,25.5,24.76,4.33
2019-03-03,0.0,11.0,25.9,25.62,5.06
2019-03-04,0.0,11.4,25.6,23.86,6.17
2019-03-05,0.0,12.7,23.9,25.34,6.05
2019-03-06,0.0,12.2,25.3,20.52,4.09
2019-03-07,1.0,12.8,25.7,16.91,6.09
2019-03-08,9.4,14.6,23.9,8.21,6.5
2019-03-09,7.1,12.8,19.9,15.53,3.64
2019-03-10,0.0,12.2,23.8,19.88,4.55
2019-03-11,0.1,12.8,23.4,18.23,4.62
2019-03-12,0.0,13.8,23.4,16.47,3.8
2019-03-13,0.3,16.1,23.6,11.65,6.21
2019-03-14,1.1,18.7,24.4,12.7,3.79
2019-03-15,0.4,16.4,25.8,13.64,4.33
2019-03-16,0.0,17.2,25.0,15.66,2.83
2019-03-17,0.3,14.8,27.2,18.98,5.63
2019-03-18,5.8,18.0,23.3,9.19,3.16
2019-03-19,1.7,17.6,21.4,8.03,4.26
2019-03-20,0.5,17.5,23.2,11.37,3.4
2019-03-21,0.0,15.9,24.9,17.47,3.31
2019-03-22,1.3,16.0,23.8,15.06,3.47
2019-03-23,0.0,13.5,24.1,17.64,3.9
2019-03-24,0.3,14.1,24.0,14.93,5.28
2019-03-25,0.1,15.3,24.1,14.99,4.16
2019-03-26,0.2,14.8,24.4,14.55,5.91
2019-03-27,1.0,16.5,24.8,13.83,7.99
2019-03-28,15.4,15.8,22.2,10.36,5.18
2019-03-29,7.7,16.4,22.8,12.89,5.26
2019-03-30,0.2,15.7,22.2,12.72,6.58
2019-03-31,1.9,16.0,22.8,14.17,6.55
2019-04-01,12.6,15.8,21.2,4.9,7.93
2019-04-02,0.0,13.3,20.2,18.91,5.27
2019-04-03,0.1,13.4,19.4,9.17,3.76
2019-04-04,0.0,8.3,19.7,15.38,3.49
2019-04-05,0.1,7.8,19.4,14.6,2.86
2019-04-06,1.4,12.1,18.6,14.34,4.03
2019-04-07,0.0,9.2,17.5,16.75,4.95
2019-04-08,0.0,7.1,18.6,15.29,4.03
2019-04-09,0.0,8.6,20.2,16.22,5.78
2019-04-10,0.1,9.3,21.3,12.86,4.27
2019-04-11,16.2,11.8,19.4,5.18,7.82
2019-04-12,1.6,11.9,18.8,12.16,7.81
2019-04-13,0.0,8.3,16.2,17.28,5.32
2019-04-14,0.0,5.0,19.3,14.81,5.03
2019-04-15,0.0,7.6,17.9,16.76,3.49
2019-04-16,0.0,6.8,18.5,16.37,3.86
2019-04-17,0.0,6.9,18.7,14.4,2.91
2019-04-18,0.0,6.7,18.6,16.33,2.5
2019-04-19,0.0,6.3,18.9,15.72,2.91
2019-04-20,0.0,7.3,19.4,15.08,2.77
2019-04-21,1.1,7.9,20.1,11.91,5.08
2019-04-22,25.2,13.6,16.0,3.87,4.91
2019-04-23,0.0,8.1,18.4,12.55,2.71
2019-04-24,0.0,10.7,19.9,12.67,3.83
2019-04-25,0.0,9.8,20.2,13.46,5.32
2019-04-26,0.2,11.2,20.3,10.08,6.94
2019-04-27,0.9,11.1,20.7,9.83,5.19
2019-04-28,12.7,12.6,17.7,5.18,4.73
2019-04-29,8.6,10.4,17.1,5.1,6.61
2019-04-30,0.0,7.8,16.5,13.1,7.12
2019-05-01,0.0,5.3,16.3,13.56,4.33
2019-05-02,0.0,4.4,17.8,12.77,5.94
2019-05-03,0.0,7.8,18.3,12.59,2.7
2019-05-04,0.0,9.3,17.1,8.25,1.84
2019-05-05,0.0,8.5,18.3,10.93,1.82
2019-05-06,0.0,9.2,18.1,9.71,2.37
2019-05-07,0.4,9.7,18.9,9.59,3.66
2019-05-08,0.3,10.0,18.3,7.33,3.77
2019-05-09,0.0,10.0,19.7,10.37,4.52
2019-05-10,5.2,12.0,20.0,9.48,5.54
2019-05-11,0.0,9.7,16.9,6.77,3.06
2019-05-12,14.5,9.9,19.4,5.13,10.31
2019-05-13,1.9,7.5,17.4,9.17,11.53
2019-05-14,0.0,6.3,15.7,8.58,2.82
2019-05-15,1.5,11.1,18.1,7.59,7.42
2019-05-16,0.1,14.3,17.3,9.89,9.0
2019-05-17,0.0,5.5,15.1,11.05,6.67
2019-05-18,0.2,5.1,16.2,6.84,5.5
2019-05-19,0.9,11.0,17.0,9.35,8.19
2019-05-20,0.0,9.6,16.6,7.32,6.8
2019-05-21,0.0,8.4,16.3,5.57,4.44
2019-05-22,0.0,9.4,16.6,7.86,5.05
2019-05-23,0.0,8.4,17.1,8.19,3.51
2019-05-24,0.0,5.8,16.7,10.49,2.2
2019-05-25,0.0,6.0,16.4,9.42,2.18
2019-05-26,0.0,5.6,15.2,7.02,2.6
2019-05-27,3.5,6.4,18.5,5.4,4.92
2019-05-28,5.7,12.5,19.2,3.88,9.52
2019-05-29,0.9,9.8,17.6,9.22,8.22
2019-05-30,0.7,10.1,18.4,6.77,7.03
2019-05-31,23.6,11.8,15.1,3.11,7.65
2019-06-01,1.6,9.4,13.2,7.19,8.67
2019-06-02,0.0,4.9,12.4,10.02,6.83
2019-06-03,0.0,1.9,13.0,9.81,3.47
2019-06-04,1.0,6.2,15.3,6.23,5.98
2019-06-05,18.9,9.4,15.4,1.97,6.58
2019-06-06,0.9,7.2,14.2,7.79,6.19
2019-06-07,8.9,5.6,12.6,8.31,10.2
2019-06-08,0.5,7.4,15.5,5.73,11.68
2019-06-09,0.0,3.8,14.7,9.59,3.93
2019-06-10,0.1,8.9,15.7,6.09,4.52
2019-06-11,0.1,8.3,15.7,6.34,2.55
2019-06-12,9.7,10.5,14.6,4.06,2.75
2019-06-13,3.8,7.5,14.2,8.18,2.35
2019-06-14,0.0,6.9,16.8,7.47,3.82
2019-06-15,0.4,10.1,16.2,7.14,6.58
2019-06-16,0.1,10.1,15.2,7.44,6.55
2019-06-17,0.0,7.2,14.5,7.69,7.34
2019-06-18,0.0,3.1,12.9,9.75,3.18
2019-06-19,0.0,2.4,12.7,9.69,3.14
2019-06-20,4.0,1.5,14.3,7.34,6.66
2019-06-21,5.7,8.6,16.2,4.88,6.08
2019-06-22,0.2,4.7,13.3,7.44,2.58
2019-06-23,7.7,5.5,13.6,5.13,5.4
2019-06-24,0.9,6.8,13.8,8.11,5.66
2019-06-25,0.0,5.7,14.1,9.17,4.37
2019-06-26,0.0,1.8,12.6,9.56,2.42
2019-06-27,0.0,1.1,13.4,9.48,3.14
2019-06-28,0.0,3.6,13.1,8.47,3.14
2019-06-29,0.0,2.7,13.2,9.15,2.83
2019-06-30,0.0,2.8,13.2,9.8,2.75
2019-07-01,0.9,4.2,16.2,7.54,3.39
2019-07-02,0.2,9.4,16.0,5.73,5.82
2019-07-03,0.9,13.3,17.3,3.39,5.59
2019-07-04,59.9,10.4,15.5,0.85,7.42
2019-07-05,3.8,5.4,10.3,5.27,5.75
2019-07-06,0.0,2.6,12.3,9.64,6.95
2019-07-07,0.1,2.2,12.6,9.33,3.98
2019-07-08,0.2,8.0,14.4,7.7,7.66
2019-07-09,0.1,6.6,13.4,5.46,4.51
2019-07-10,1.0,4.9,14.0,6.27,4.44
2019-07-11,2.1,7.8,15.8,8.17,4.49
2019-07-12,8.4,6.5,14.4,2.78,6.53
2019-07-13,0.5,10.7,16.1,7.65,5.64
2019-07-14,14.5,10.3,15.1,2.17,9.02
2019-07-15,2.8,8.9,14.2,9.06,6.98
2019-07-16,9.6,9.9,14.0,4.91,9.1
2019-07-17,2.3,10.2,13.9,7.2,9.53
2019-07-18,0.0,7.4,14.6,7.68,4.98
2019-07-19,4.6,8.9,14.8,2.25,7.62
2019-07-20,0.8,8.1,14.5,8.41,7.17
2019-07-21,0.5,5.8,14.3,8.71,2.91
2019-07-22,0.0,3.3,14.6,10.29,3.1
2019-07-23,0.0,3.4,13.9,10.71,2.64
2019-07-24,0.0,4.3,14.0,7.83,2.37
2019-07-25,1.2,4.3,14.4,6.99,4.65
2019-07-26,0.2,10.7,15.3,7.06,6.6
2019-07-27,0.0,7.6,15.7,9.98,5.17
2019-07-28,0.6,6.3,14.7,8.53,5.32
2019-07-29,1.2,8.5,16.2,7.88,5.29
2019-07-30,6.0,8.8,14.9,8.26,6.6
2019-07-31,1.4,5.3,11.5,8.92,6.21
2019-08-01,0.1,2.1,11.2,10.9,5.8
2019-08-02,3.1,4.7,13.8,7.04,11.11
2019-08-03,0.1,9.3,13.0,7.12,10.34
2019-08-04,3.2,7.7,13.0,7.68,10.44
2019-08-05,0.9,6.7,10.9,9.88,10.22
2019-08-06,0.2,7.6,13.4,9.5,8.08
2019-08-07,1.1,6.8,14.5,10.13,6.4
2019-08-08,10.1,9.9,15.1,7.65,6.3
2019-08-09,9.5,10.9,15.0,4.53,4.07
2019-08-10,10.0,10.3,16.2,8.47,6.15
2019-08-11,22.6,11.9,17.3,6.12,8.42
2019-08-12,15.2,10.6,14.2,8.7,8.99
2019-08-13,4.8,10.0,13.4,10.28,7.89
2019-08-14,0.4,7.4,13.9,9.79,8.1
2019-08-15,0.1,3.4,13.9,9.84,3.76
2019-08-16,0.2,6.3,13.6,8.63,6.77
2019-08-17,7.9,7.8,15.4,9.13,7.67
2019-08-18,2.0,4.0,11.3,4.86,7.13
2019-08-19,0.0,1.6,12.3,14.51,5.07
2019-08-20,5.5,7.2,13.1,6.88,7.68
2019-08-21,6.2,9.1,13.5,10.54,8.05
2019-08-22,14.5,9.4,13.7,8.67,7.55
2019-08-23,11.8,8.2,13.4,4.91,7.92
2019-08-24,0.0,6.1,14.5,14.72,8.41
2019-08-25,0.1,10.3,14.9,10.3,9.14
2019-08-26,1.3,10.1,14.9,12.27,10.85
2019-08-27,0.0,7.2,13.8,13.11,6.81
2019-08-28,0.3,5.3,14.8,12.6,5.14
2019-08-29,1.3,5.6,13.7,11.66,6.9
2019-08-30,4.0,7.3,14.9,10.47,5.49
2019-08-31,0.1,5.7,14.5,12.27,6.31
2019-09-01,0.0,3.1,15.2,15.12,2.55
2019-09-02,0.2,6.2,15.8,11.4,4.11
2019-09-03,9.1,6.4,13.9,3.62,9.63
2019-09-04,5.3,13.7,19.0,11.31,9.72
2019-09-05,14.7,12.5,18.1,12.99,6.23
2019-09-06,6.8,7.9,13.0,11.74,8.19
2019-09-07,0.8,7.4,14.3,15.26,8.18
2019-09-08,12.7,7.9,15.7,13.0,7.4
2019-09-09,14.1,9.1,14.5,8.83,7.5
2019-09-10,10.4,7.9,13.4,10.64,7.48
2019-09-11,0.0,5.9,14.5,13.32,7.38
2019-09-12,0.3,7.2,14.7,11.8,7.48
2019-09-13,0.4,8.7,15.6,13.93,7.4
2019-09-14,3.8,10.9,16.5,13.0,6.91
2019-09-15,0.9,9.1,15.5,16.08,5.64
2019-09-16,0.0,7.1,15.5,14.98,6.53
2019-09-17,0.7,9.4,17.2,9.7,9.08
2019-09-18,0.3,5.9,16.2,19.09,3.22
2019-09-19,0.9,6.7,16.4,13.04,3.74
2019-09-20,0.0,4.3,16.9,17.38,2.6
2019-09-21,0.0,7.5,17.1,19.14,5.52
2019-09-22,0.0,4.2,16.5,20.38,5.35
