date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2014-04-13,0.0,7.7,9.2,3.19,3.7
2014-04-14,2.9,6.6,13.4,8.95,7.75
2014-04-15,11.5,10.9,19.5,9.36,5.5
2014-04-16,1.0,9.6,14.9,3.45,7.57
2014-04-17,25.8,8.2,11.9,2.71,6.54
2014-04-18,10.4,12.5,15.8,3.21,10.83
2014-04-19,0.2,11.3,20.4,13.5,5.73
2014-04-20,0.0,10.4,19.1,12.8,3.94
2014-04-21,0.8,8.7,15.1,8.19,4.68
2014-04-22,5.0,6.9,10.2,2.85,3.31
2014-04-23,1.3,7.0,15.5,8.64,4.58
2014-04-24,0.0,7.3,15.2,10.45,3.31
2014-04-25,0.5,9.0,20.3,6.76,5.9
2014-04-26,0.0,4.6,16.2,12.76,2.7
2014-04-27,0.8,2.5,15.3,10.36,6.28
2014-04-28,2.4,6.7,11.2,6.79,8.13
2014-04-29,32.6,8.0,9.4,1.76,11.19
2014-04-30,0.0,3.5,10.8,9.57,4.72
2014-05-01,0.0,0.5,13.4,11.75,3.33
2014-05-02,0.0,5.5,14.2,8.55,5.66
2014-05-03,0.0,5.4,18.0,11.14,2.83
2014-05-04,0.3,3.9,16.0,9.98,4.52
2014-05-05,3.1,11.9,16.7,5.29,7.29
2014-05-06,0.0,11.2,18.2,10.43,8.16
2014-05-07,2.2,8.0,14.3,4.33,4.11
2014-05-08,0.4,5.1,12.9,7.79,4.85
2014-05-09,0.2,5.0,11.0,8.52,4.66
2014-05-10,0.0,3.5,12.2,7.36,2.13
2014-05-11,0.0,3.7,14.6,9.98,2.97
2014-05-12,0.0,4.8,16.0,8.9,3.45
2014-05-13,5.1,4.7,11.7,4.39,2.59
2014-05-14,6.4,6.1,9.9,1.97,3.1
2014-05-15,0.3,1.7,11.5,6.56,4.02
2014-05-16,0.0,-0.3,13.7,9.31,3.64
2014-05-17,0.0,5.0,13.8,8.1,4.08
2014-05-18,0.0,5.1,16.9,6.99,6.04
2014-05-19,0.0,8.1,17.3,8.69,3.97
2014-05-20,0.0,11.1,18.6,7.33,4.1
2014-05-21,5.0,7.6,16.6,5.27,6.71
2014-05-22,0.0,4.0,13.0,8.66,3.76
2014-05-23,4.0,9.1,17.3,5.22,5.03
2014-05-24,0.9,6.9,16.9,7.35,9.06
2014-05-25,8.4,1.6,11.4,7.24,10.0
2014-05-26,0.3,0.5,6.9,6.95,9.18
2014-05-27,0.0,-3.9,9.7,8.41,3.61
2014-05-28,0.0,0.2,13.2,6.92,3.47
2014-05-29,3.2,4.8,17.7,7.2,8.32
2014-05-30,0.0,-0.1,9.0,8.0,3.44
2014-05-31,0.0,-2.6,10.5,8.02,2.56
2014-06-01,0.0,-3.5,10.3,7.89,3.18
2014-06-02,0.0,-2.8,10.4,7.5,1.92
2014-06-03,0.0,-3.3,10.2,7.71,2.84
2014-06-04,0.0,-0.9,11.1,7.6,5.36
2014-06-05,0.0,-0.1,15.6,5.16,3.3
2014-06-06,1.1,7.3,12.1,3.73,3.0
2014-06-07,0.0,5.5,15.1,5.1,2.22
2014-06-08,5.1,6.2,8.3,1.16,2.4
2014-06-09,12.9,7.1,9.5,0.9,4.63
2014-06-10,27.2,7.0,9.1,0.5,4.68
2014-06-11,1.1,5.8,8.2,2.54,3.4
2014-06-12,2.2,7.1,10.8,3.21,3.94
2014-06-13,0.0,2.6,11.5,6.99,2.86
2014-06-14,0.0,0.5,11.7,6.34,1.98
2014-06-15,0.0,4.0,13.4,6.08,2.5
2014-06-16,5.5,4.2,11.3,2.68,7.44
2014-06-17,0.6,5.9,13.7,3.8,4.34
2014-06-18,9.9,5.5,11.4,5.95,3.35
2014-06-19,0.4,2.1,10.5,6.54,3.59
2014-06-20,0.0,-2.3,9.5,6.91,3.62
2014-06-21,0.2,2.1,15.2,5.15,3.5
2014-06-22,0.0,2.2,8.7,5.19,4.36
2014-06-23,0.0,0.2,10.0,7.03,4.12
2014-06-24,0.0,1.3,12.8,5.25,6.74
2014-06-25,4.6,9.8,14.9,4.62,8.45
2014-06-26,0.0,6.0,14.6,5.94,3.81
2014-06-27,0.3,4.4,12.8,5.62,2.11
2014-06-28,0.0,1.0,12.3,7.13,2.84
2014-06-29,0.0,1.1,12.2,7.04,5.33
2014-06-30,0.4,9.9,14.7,6.41,7.94
2014-07-01,1.8,4.4,11.3,6.47,3.71
2014-07-02,2.7,2.5,5.5,4.41,7.3
2014-07-03,0.0,-3.2,6.7,7.25,5.83
2014-07-04,0.0,-1.2,9.5,7.25,6.92
2014-07-05,1.3,3.1,11.1,6.86,7.42
2014-07-06,0.0,0.8,9.4,5.47,4.33
2014-07-07,0.0,1.3,8.8,5.65,2.81
2014-07-08,0.0,-0.8,8.4,4.69,4.94
2014-07-09,0.2,4.7,9.4,3.42,5.83
2014-07-10,0.0,7.8,11.9,5.0,7.71
2014-07-11,3.4,8.5,13.6,6.33,7.13
2014-07-12,0.0,8.5,12.5,6.16,7.14
2014-07-13,0.2,4.9,13.9,7.66,7.03
2014-07-14,1.5,4.2,7.2,2.98,5.81
2014-07-15,0.0,-0.6,10.5,7.69,3.26
2014-07-16,4.0,-0.8,6.8,5.55,5.59
2014-07-17,0.2,1.7,6.5,4.43,4.03
2014-07-18,7.4,1.1,4.3,2.89,4.12
2014-07-19,0.7,2.4,7.1,4.26,4.84
2014-07-20,0.3,-1.0,7.7,5.04,4.6
2014-07-21,0.2,-1.2,6.7,7.75,7.79
2014-07-22,0.0,2.8,7.9,5.48,7.68
2014-07-23,1.5,-0.4,9.8,5.63,5.3
2014-07-24,0.0,-2.1,8.3,5.13,3.01
2014-07-25,1.3,-0.2,8.7,7.35,5.92
2014-07-26,0.0,-2.3,11.2,8.4,5.73
2014-07-27,0.0,1.3,9.8,5.39,5.96
2014-07-28,0.0,-1.3,11.5,9.23,5.3
2014-07-29,1.0,4.4,12.6,3.78,4.55
2014-07-30,0.5,3.7,14.1,7.43,8.16
2014-07-31,0.0,5.1,16.7,8.97,7.47
2014-08-01,0.0,10.4,17.1,7.51,6.85
2014-08-02,5.5,10.2,17.5,7.89,6.3
2014-08-03,2.1,3.9,9.2,2.22,4.37
2014-08-04,0.0,-1.4,9.5,10.21,5.11
2014-08-05,0.0,-0.2,13.9,10.48,3.28
2014-08-06,3.3,3.1,9.4,10.02,8.81
2014-08-07,0.7,3.3,14.8,8.43,7.36
2014-08-08,0.5,1.9,7.9,10.35,9.2
2014-08-09,0.0,-0.3,8.1,10.82,5.4
2014-08-10,0.0,-2.5,12.1,11.12,3.97
2014-08-11,2.2,3.9,13.0,8.82,7.86
2014-08-12,1.2,0.9,8.5,9.6,5.46
2014-08-13,0.0,-2.6,9.8,9.68,3.14
2014-08-14,1.6,-3.5,7.2,6.92,9.51
2014-08-15,1.4,3.8,9.1,2.67,9.22
2014-08-16,0.0,-0.1,11.6,10.44,3.86
2014-08-17,0.0,-0.6,11.8,10.29,4.3
2014-08-18,0.0,0.7,13.3,12.21,2.7
2014-08-19,0.0,-1.2,10.8,9.29,2.33
2014-08-20,0.0,0.7,9.4,9.36,2.85
2014-08-21,0.4,-0.3,6.2,10.54,9.53
2014-08-22,0.0,1.2,10.1,7.49,4.57
2014-08-23,0.0,4.1,10.8,7.46,4.88
2014-08-24,0.1,3.5,9.6,6.37,3.11
2014-08-25,0.0,-1.5,10.5,13.45,2.2
2014-08-26,0.0,1.6,10.7,12.25,1.99
2014-08-27,0.0,-1.7,11.3,13.3,2.94
2014-08-28,0.0,-1.6,11.6,13.8,3.26
2014-08-29,0.0,2.7,10.4,6.7,4.25
2014-08-30,0.0,6.1,10.8,7.97,5.16
2014-08-31,0.0,1.9,11.5,14.74,5.05
2014-09-01,0.0,-0.7,11.7,12.66,2.84
2014-09-02,0.0,-0.2,12.3,14.77,6.64
2014-09-03,0.0,-0.1,14.9,15.78,3.04
2014-09-04,0.0,3.5,11.9,13.82,2.38
2014-09-05,0.0,4.1,8.8,4.16,5.3
2014-09-06,0.0,5.1,12.8,12.27,2.58
2014-09-07,0.0,3.5,13.7,15.3,4.09
2014-09-08,0.0,4.1,13.1,11.36,5.2
2014-09-09,0.0,4.3,14.5,16.61,5.66
2014-09-10,0.0,3.3,17.3,17.29,2.62
2014-09-11,0.0,3.4,18.5,16.35,3.2
2014-09-12,0.0,8.4,18.6,16.69,3.94
2014-09-13,12.0,7.2,9.4,3.19,6.4
2014-09-14,0.4,2.8,12.8,15.13,3.2
2014-09-15,1.3,4.1,15.7,17.45,5.16
2014-09-16,0.4,5.4,14.2,15.01,5.66
2014-09-17,0.9,2.7,10.4,13.92,8.11
2014-09-18,0.0,1.8,13.3,14.05,7.07
2014-09-19,0.0,6.0,14.8,16.82,7.38
2014-09-20,0.4,-0.6,12.6,17.9,4.21
2014-09-21,3.9,4.7,12.0,13.93,4.33
2014-09-22,2.5,3.3,6.6,15.76,11.63
2014-09-23,0.0,0.3,18.5,19.72,3.0
2014-09-24,0.0,7.7,19.5,20.21,3.02
2014-09-25,0.0,4.8,18.0,20.22,3.4
2014-09-26,5.6,8.1,16.3,10.11,5.19
2014-09-27,8.9,7.2,16.1,11.7,5.88
2014-09-28,0.1,3.7,8.5,10.72,5.51
2014-09-29,0.0,0.4,12.2,22.12,7.74
2014-09-30,0.0,2.0,16.6,22.03,4.04
2014-10-01,0.0,6.0,17.0,22.07,6.58
2014-10-02,0.7,3.7,17.0,17.72,4.51
2014-10-03,5.2,1.3,11.0,16.78,5.64
2014-10-04,0.5,0.1,10.6,22.0,7.65
2014-10-05,0.2,-1.3,16.6,19.42,9.96
2014-10-06,9.1,4.3,13.6,12.81,12.75
2014-10-07,0.0,1.2,14.7,21.96,5.83
2014-10-08,0.5,6.1,18.6,18.51,8.39
2014-10-09,0.0,5.1,11.3,15.88,5.4
2014-10-10,0.0,3.8,14.3,23.67,4.84
2014-10-11,0.0,4.0,16.5,22.35,3.48
2014-10-12,0.0,5.4,18.9,23.12,3.54
2014-10-13,0.0,7.4,22.2,24.62,3.13
2014-10-14,0.0,7.8,19.1,19.5,7.36
2014-10-15,0.0,6.3,17.8,22.12,5.38
2014-10-16,0.0,8.6,19.8,22.58,5.06
2014-10-17,0.0,11.6,20.7,23.95,6.42
2014-10-18,0.8,8.4,11.9,9.91,4.31
2014-10-19,0.3,7.6,12.3,11.15,5.66
2014-10-20,1.4,3.3,17.8,18.03,7.6
2014-10-21,0.0,3.4,14.1,20.38,3.08
2014-10-22,0.0,6.0,15.8,22.79,4.96
2014-10-23,0.0,7.8,21.1,26.48,6.72
2014-10-24,2.4,6.2,10.6,23.72,10.07
2014-10-25,0.0,2.9,16.9,27.48,5.92
2014-10-26,0.2,5.8,18.0,18.73,4.94
2014-10-27,0.6,6.6,9.5,9.14,2.75
2014-10-28,0.2,5.5,17.2,21.74,7.65
2014-10-29,2.0,6.2,15.1,19.6,10.27
2014-10-30,0.0,5.1,18.8,26.56,6.02
2014-10-31,5.3,7.8,15.7,22.3,6.86
2014-11-01,0.0,4.9,20.1,28.69,5.53
2014-11-02,2.2,11.8,20.5,20.59,9.02
2014-11-03,0.0,8.3,16.0,27.46,10.21
2014-11-04,4.7,5.6,11.5,24.07,3.42
2014-11-05,7.0,4.1,10.8,18.67,4.3
2014-11-06,1.7,4.4,11.1,24.81,4.65
2014-11-07,0.2,5.5,13.6,19.95,5.33
2014-11-08,0.0,3.6,17.0,27.61,3.72
2014-11-09,0.0,8.0,22.8,29.15,4.32
2014-11-10,0.3,8.9,20.7,25.21,5.83
2014-11-11,0.0,8.0,17.7,27.14,7.26
2014-11-12,3.7,4.5,12.1,23.59,3.89
2014-11-13,4.8,4.8,13.1,22.92,8.49
2014-11-14,0.0,6.2,17.5,25.38,7.05
2014-11-15,1.4,8.5,17.2,29.92,11.45
2014-11-16,0.2,6.1,17.0,27.87,7.24
2014-11-17,0.6,4.1,14.7,14.61,5.02
2014-11-18,0.6,7.1,18.7,31.6,9.0
2014-11-19,3.7,6.6,16.4,26.76,8.3
2014-11-20,0.0,3.7,18.1,27.61,6.38
2014-11-21,0.0,10.6,22.9,23.57,7.02
2014-11-22,4.0,9.3,25.1,21.69,11.24
2014-11-23,0.0,9.1,18.3,28.61,7.52
2014-11-24,0.0,8.3,22.4,30.92,8.03
2014-11-25,1.5,9.8,21.9,17.74,6.79
2014-11-26,0.0,12.9,20.5,32.52,7.2
2014-11-27,0.7,10.9,19.9,31.42,9.65
2014-11-28,11.3,8.0,13.7,22.65,3.54
2014-11-29,1.9,6.8,18.3,31.5,8.19
2014-11-30,2.7,7.0,14.2,25.6,6.52
2014-12-01,4.4,5.8,12.0,24.51,6.38
2014-12-02,0.0,6.4,15.4,29.22,4.03
2014-12-03,0.1,5.5,19.7,28.17,4.9
2014-12-04,1.2,9.3,20.0,17.25,6.52
2014-12-05,0.0,8.4,14.2,21.23,5.92
2014-12-06,0.0,7.9,23.5,28.13,5.67
2014-12-07,0.0,10.1,22.6,15.43,8.22
2014-12-08,0.0,9.5,16.8,25.57,6.59
2014-12-09,0.0,10.8,23.5,25.42,5.99
2014-12-10,4.2,8.9,18.2,4.89,8.15
2014-12-11,4.7,7.6,12.1,8.59,6.02
2014-12-12,0.4,8.1,16.1,25.55,5.48
2014-12-13,3.7,9.0,11.2,9.75,4.3
2014-12-14,0.0,7.2,15.9,32.34,5.78
2014-12-15,0.0,5.8,20.3,33.48,5.1
2014-12-16,0.0,10.6,21.0,33.84,5.69
2014-12-17,0.0,10.8,19.7,25.29,7.07
2014-12-18,2.8,11.3,18.9,15.89,6.54
2014-12-19,0.0,11.2,24.7,28.03,5.85
2014-12-20,0.2,18.5,25.4,14.14,6.44
2014-12-21,3.0,12.5,20.2,22.65,4.25
2014-12-22,0.0,11.9,22.0,31.62,5.7
2014-12-23,0.0,11.7,21.6,28.04,5.58
2014-12-24,0.0,13.7,26.0,33.21,6.11
2014-12-25,0.0,12.4,22.2,29.51,6.81
2014-12-26,0.0,11.9,26.6,31.87,4.72
2014-12-27,0.7,13.5,25.9,30.18,6.37
2014-12-28,3.6,15.5,20.6,25.44,5.91
2014-12-29,0.0,13.3,20.7,29.6,7.74
2014-12-30,0.0,14.4,27.5,31.02,6.04
2014-12-31,1.6,15.0,24.7,23.1,9.77
2015-01-01,0.5,11.7,19.3,26.01,8.1
2015-01-02,0.1,8.3,25.5,32.22,4.74
2015-01-03,0.1,12.0,19.7,23.7,6.82
2015-01-04,0.0,10.9,30.4,30.68,4.96
2015-01-05,0.0,15.6,27.2,33.28,6.11
2015-01-06,0.0,13.5,20.9,20.92,4.49
2015-01-07,0.5,12.7,18.1,13.35,4.92
2015-01-08,0.0,11.4,17.7,17.71,5.8
2015-01-09,0.0,10.1,26.4,33.66,5.96
2015-01-10,0.0,10.7,29.2,33.67,4.92
2015-01-11,0.0,13.5,27.1,27.31,4.43
2015-01-12,0.0,13.8,20.3,19.57,5.32
2015-01-13,0.0,13.4,22.3,25.28,3.86
2015-01-14,1.1,15.0,17.5,9.24,5.11
2015-01-15,0.3,15.2,21.3,18.65,7.61
2015-01-16,0.0,15.2,28.2,26.67,7.74
2015-01-17,0.0,13.1,27.0,32.88,6.51
2015-01-18,0.0,16.7,26.8,31.57,7.08
2015-01-19,0.0,13.7,23.7,29.65,7.85
2015-01-20,1.6,10.6,18.9,26.7,3.64
2015-01-21,4.0,9.7,17.2,21.07,5.15
2015-01-22,0.0,8.1,20.4,32.62,4.61
2015-01-23,0.0,9.1,23.7,32.39,5.55
2015-01-24,0.0,12.2,26.8,31.76,4.4
2015-01-25,0.0,12.6,24.9,29.33,7.25
2015-01-26,0.0,14.8,27.5,30.72,7.47
2015-01-27,0.0,12.7,22.8,21.95,4.89
2015-01-28,0.0,15.1,23.9,18.8,5.5
2015-01-29,0.6,16.2,23.7,21.15,5.2
2015-01-30,0.7,16.2,21.3,14.41,4.32
2015-01-31,0.1,15.8,20.5,17.27,8.04
2015-02-01,0.7,16.1,29.6,28.23,4.88
2015-02-02,0.0,15.6,26.5,24.42,6.98
2015-02-03,3.7,13.1,19.8,18.74,6.99
2015-02-04,0.3,11.5,22.2,28.05,10.22
2015-02-05,1.1,8.0,18.5,21.36,7.38
2015-02-06,3.4,7.6,15.0,25.23,10.33
2015-02-07,0.0,8.6,21.5,28.74,5.78
2015-02-08,0.0,10.3,26.4,28.84,5.67
2015-02-09,7.4,10.3,21.1,10.39,8.63
2015-02-10,0.0,9.2,19.2,27.76,5.14
2015-02-11,0.0,9.8,20.2,28.41,7.0
2015-02-12,0.0,11.9,26.9,28.36,4.81
2015-02-13,0.0,11.7,18.9,20.18,6.98
2015-02-14,0.0,10.0,13.2,12.41,5.05
2015-02-15,0.0,8.4,15.9,16.72,3.71
2015-02-16,0.0,8.8,20.1,25.5,4.25
2015-02-17,0.0,9.0,22.6,26.64,5.11
2015-02-18,0.0,10.2,26.3,27.3,3.74
2015-02-19,0.0,13.0,24.4,21.85,3.71
2015-02-20,0.0,13.1,23.7,24.16,6.02
2015-02-21,0.0,13.3,25.3,25.0,4.6
2015-02-22,9.9,14.3,18.1,10.72,4.66
2015-02-23,0.0,13.5,20.4,16.31,6.11
2015-02-24,0.0,12.7,25.1,24.33,3.75
2015-02-25,0.0,11.4,24.1,18.98,9.82
2015-02-26,0.0,10.5,16.8,17.21,5.1
2015-02-27,0.0,9.4,22.3,24.53,4.72
2015-02-28,0.5,10.0,27.2,24.32,3.4
2015-03-01,0.0,11.9,25.7,22.92,4.53
2015-03-02,0.0,13.0,26.9,23.32,5.94
2015-03-03,1.9,13.5,21.2,14.48,5.82
2015-03-04,3.9,14.6,22.2,16.39,4.52
2015-03-05,0.0,11.4,28.3,23.84,5.13
2015-03-06,15.9,14.4,20.9,13.73,9.82
2015-03-07,5.3,12.4,18.8,12.1,7.47
2015-03-08,3.9,12.5,17.4,16.27,7.97
2015-03-09,0.0,10.3,20.0,21.55,5.41
2015-03-10,0.0,10.5,21.8,20.37,3.62
2015-03-11,0.0,13.3,16.1,10.07,5.52
2015-03-12,0.0,11.1,20.2,20.03,5.35
2015-03-13,1.4,11.9,25.0,20.88,6.69
2015-03-14,0.2,12.6,16.2,11.61,7.11
2015-03-15,0.0,11.7,22.4,21.27,5.59
2015-03-16,2.5,10.4,14.3,5.25,8.48
2015-03-17,0.8,9.2,12.5,11.2,7.49
2015-03-18,0.7,7.9,12.5,13.63,8.7
2015-03-19,0.1,7.2,12.8,12.37,5.94
2015-03-20,0.0,4.2,15.5,18.92,6.8
2015-03-21,0.0,8.9,22.8,20.17,3.61
2015-03-22,4.1,11.3,14.0,3.36,5.01
2015-03-23,0.0,10.9,15.2,6.2,4.88
2015-03-24,0.0,9.3,23.4,18.7,3.47
2015-03-25,0.0,10.3,22.3,14.42,3.18
2015-03-26,0.0,11.3,19.3,12.1,2.8
2015-03-27,0.0,10.5,19.8,17.01,5.55
2015-03-28,0.0,11.3,20.7,15.02,6.03
2015-03-29,0.0,11.4,20.7,14.32,4.14
2015-03-30,0.1,10.2,17.1,11.28,3.67
2015-03-31,0.0,10.5,18.1,13.89,3.13
2015-04-01,0.0,8.6,20.9,17.5,4.11
2015-04-02,0.0,9.0,24.1,17.54,3.7
2015-04-03,0.0,9.5,22.9,16.01,4.46
2015-04-04,0.5,10.2,22.4,13.45,6.71
2015-04-05,0.0,11.0,15.1,6.8,5.15
2015-04-06,0.1,10.6,23.6,15.04,7.22
2015-04-07,0.3,14.5,26.3,12.29,7.22
2015-04-08,2.5,12.3,23.4,13.24,4.49
2015-04-09,4.7,10.9,13.8,6.09,6.38
2015-04-10,0.8,9.0,16.9,9.57,7.28
2015-04-11,0.7,8.5,12.0,4.65,5.5
2015-04-12,0.9,6.3,17.1,11.56,7.28
2015-04-13,4.0,3.4,9.7,11.52,8.75
2015-04-14,0.6,3.4,9.0,13.11,11.53
2015-04-15,0.1,5.3,11.4,10.42,11.3
2015-04-16,0.0,3.4,14.1,14.32,5.59
2015-04-17,2.2,4.0,17.3,11.67,3.44
2015-04-18,2.1,7.6,13.8,8.91,4.74
2015-04-19,0.0,5.6,19.6,13.69,4.1
2015-04-20,1.2,8.9,17.1,10.74,5.28
2015-04-21,6.8,11.0,14.9,3.69,3.83
2015-04-22,0.7,10.9,13.9,3.07,3.41
2015-04-23,0.0,9.3,16.0,11.57,5.52
2015-04-24,0.0,6.8,17.1,12.03,5.06
2015-04-25,0.0,7.7,20.3,11.79,5.47
2015-04-26,2.1,14.4,18.4,7.21,7.5
2015-04-27,17.1,9.8,16.5,2.57,7.25
2015-04-28,8.3,6.9,10.7,5.0,7.16
2015-04-29,3.5,3.1,15.8,11.65,7.24
2015-04-30,0.0,6.0,10.8,8.89,10.04
2015-05-01,0.0,1.8,15.9,11.66,2.83
2015-05-02,0.0,3.9,14.5,11.68,2.86
2015-05-03,0.0,3.4,13.8,10.89,3.5
2015-05-04,0.0,5.1,17.6,9.91,2.55
2015-05-05,0.0,6.9,16.7,6.72,5.59
2015-05-06,3.7,14.3,20.3,5.91,7.22
2015-05-07,0.0,9.3,19.7,10.05,3.13
2015-05-08,0.0,7.8,16.6,10.58,5.33
2015-05-09,0.0,5.1,16.5,9.86,5.14
2015-05-10,0.0,6.6,16.3,9.69,3.04
2015-05-11,0.5,6.6,18.4,8.79,7.1
2015-05-12,4.2,5.6,16.1,7.43,7.74
2015-05-13,0.0,4.3,17.0,9.0,6.5
2015-05-14,0.5,7.8,14.1,5.39,3.32
2015-05-15,1.8,5.1,10.3,3.55,10.79
2015-05-16,0.8,6.6,12.5,2.35,8.01
2015-05-17,0.0,6.2,12.3,5.33,2.86
2015-05-18,0.0,5.9,14.6,6.93,4.14
2015-05-19,0.0,6.5,11.1,4.98,2.9
2015-05-20,0.0,2.5,12.5,8.53,3.04
2015-05-21,0.5,7.3,17.7,7.3,6.41
2015-05-22,1.2,1.1,10.4,8.81,6.23
2015-05-23,0.0,0.4,11.9,8.66,2.73
2015-05-24,2.3,-2.5,12.9,8.19,8.51
2015-05-25,0.0,3.1,7.2,7.56,11.27
2015-05-26,0.0,1.8,10.3,6.56,7.66
2015-05-27,0.0,0.8,8.8,4.55,6.8
2015-05-28,0.0,-3.4,10.1,8.22,2.56
2015-05-29,0.0,-2.8,9.4,8.13,2.8
2015-05-30,0.2,-2.5,10.8,3.28,4.33
2015-05-31,0.0,-0.1,13.9,7.46,2.76
2015-06-01,0.0,4.8,15.7,7.33,4.64
2015-06-02,1.2,8.7,15.0,7.1,6.72
2015-06-03,9.1,8.1,10.9,3.01,7.14
2015-06-04,5.8,3.3,7.7,1.99,10.24
2015-06-05,0.3,1.5,7.0,4.07,4.03
2015-06-06,0.0,1.4,9.0,5.46,2.55
2015-06-07,0.0,0.6,11.2,7.21,3.23
2015-06-08,0.0,2.6,14.7,6.91,3.61
2015-06-09,0.0,9.7,15.2,4.73,7.99
2015-06-10,1.2,8.2,14.3,7.09,7.76
2015-06-11,0.0,2.3,8.4,6.55,5.44
2015-06-12,1.1,1.8,14.2,6.27,6.48
2015-06-13,0.0,0.9,12.0,7.24,5.41
2015-06-14,0.2,4.8,12.3,6.5,6.09
2015-06-15,4.0,3.1,8.2,5.2,5.68
2015-06-16,0.0,-0.9,10.0,6.11,4.16
2015-06-17,0.0,-2.5,10.4,7.15,7.32
2015-06-18,39.9,0.6,10.4,1.8,8.66
2015-06-19,10.0,0.5,6.4,6.17,3.05
2015-06-20,0.6,2.1,4.8,2.76,3.25
2015-06-21,0.8,-2.3,7.7,7.07,6.42
2015-06-22,0.0,1.0,3.8,4.38,8.13
2015-06-23,0.0,-5.2,4.7,7.15,3.35
2015-06-24,0.0,-3.8,5.0,7.13,2.83
2015-06-25,0.0,-5.3,7.5,6.84,2.62
2015-06-26,4.5,-2.9,11.6,6.45,8.23
2015-06-27,0.5,-3.3,8.3,7.05,4.8
2015-06-28,0.0,-1.4,11.9,6.78,5.75
2015-06-29,0.0,0.6,13.3,5.97,6.02
2015-06-30,0.0,1.9,11.3,6.25,4.84
2015-07-01,0.0,4.2,8.8,3.07,4.2
2015-07-02,0.0,1.2,11.9,6.55,4.88
2015-07-03,3.9,5.0,11.1,3.28,5.66
2015-07-04,0.2,-0.2,9.7,7.26,4.74
2015-07-05,0.0,0.0,12.1,5.68,5.02
2015-07-06,0.0,0.4,8.2,7.6,4.26
2015-07-07,0.2,-2.2,4.3,5.41,3.8
2015-07-08,2.2,-0.9,5.3,5.79,8.86
2015-07-09,9.3,2.0,4.0,3.39,7.37
2015-07-10,1.2,-4.2,6.0,4.74,5.8
2015-07-11,0.0,-5.6,6.2,7.28,2.25
2015-07-12,0.0,-6.3,7.0,7.97,3.47
2015-07-13,0.0,-5.9,7.7,7.92,3.14
2015-07-14,0.0,-3.7,9.5,7.14,6.09
2015-07-15,3.8,6.7,12.6,3.68,6.14
2015-07-16,3.4,4.3,8.3,2.59,4.16
2015-07-17,0.0,0.7,9.4,5.67,2.66
2015-07-18,6.9,-0.6,6.4,2.57,8.99
2015-07-19,0.0,1.0,7.9,6.42,9.6
2015-07-20,0.7,-3.4,7.2,5.32,8.0
2015-07-21,0.0,0.5,10.0,3.21,6.22
2015-07-22,0.0,-1.0,10.8,7.11,2.94
2015-07-23,0.0,-0.5,10.8,7.82,3.1
2015-07-24,0.4,3.1,11.5,8.07,3.44
2015-07-25,0.0,2.3,12.6,8.8,5.24
2015-07-26,0.9,5.1,15.0,7.01,7.6
2015-07-27,0.4,3.1,13.2,3.19,5.25
2015-07-28,2.9,5.9,11.4,8.02,4.19
2015-07-29,0.8,2.0,8.9,6.9,9.08
2015-07-30,0.0,-1.1,8.5,9.46,3.67
2015-07-31,0.0,-1.9,11.7,8.92,2.8
2015-08-01,1.0,3.0,8.6,3.24,4.19
2015-08-02,0.2,4.5,12.1,4.63,5.69
2015-08-03,0.3,7.2,17.2,7.94,6.03
2015-08-04,0.0,5.6,15.7,8.34,7.52
2015-08-05,0.0,0.2,10.4,10.44,4.88
2015-08-06,0.0,-1.5,11.8,9.6,2.94
2015-08-07,5.3,1.6,9.7,8.15,4.8
2015-08-08,6.5,0.4,5.9,7.25,6.38
2015-08-09,3.3,-2.4,5.0,9.44,6.02
2015-08-10,1.3,-0.3,4.8,5.8,5.52
2015-08-11,0.0,-1.0,7.4,9.22,3.0
2015-08-12,0.0,-3.4,7.0,9.21,4.53
2015-08-13,0.0,1.6,11.7,10.52,5.05
2015-08-14,0.3,7.9,11.8,7.48,7.5
2015-08-15,4.2,7.3,9.6,1.84,5.82
2015-08-16,4.0,4.8,7.9,2.9,7.18
2015-08-17,0.0,0.1,13.6,12.31,3.55
2015-08-18,0.5,4.5,13.8,9.38,6.26
2015-08-19,1.3,2.9,11.8,10.52,3.94
2015-08-20,0.2,1.7,10.1,11.99,3.76
2015-08-21,0.0,-1.4,10.6,12.05,3.83
2015-08-22,0.0,0.4,11.8,13.02,3.06
2015-08-23,0.0,0.8,13.6,13.53,2.91
2015-08-24,0.0,1.0,12.7,8.2,4.39
2015-08-25,2.2,1.3,7.7,5.42,4.98
2015-08-26,0.0,0.8,9.7,10.12,5.17
2015-08-27,0.0,1.1,12.7,14.17,4.18
2015-08-28,2.0,0.6,11.9,11.48,2.82
2015-08-29,1.2,6.3,12.8,4.59,4.89
2015-08-30,0.0,5.6,11.4,8.34,5.4
2015-08-31,0.0,4.5,7.9,4.83,2.2
2015-09-01,4.7,3.7,8.3,3.16,8.77
2015-09-02,0.0,6.1,14.7,13.1,5.48
2015-09-03,1.4,4.6,9.1,8.82,6.66
2015-09-04,0.5,3.3,10.2,7.66,6.69
2015-09-05,0.1,0.1,13.1,14.53,6.4
2015-09-06,0.2,1.4,7.8,14.67,8.16
2015-09-07,0.0,-0.1,8.1,13.29,9.28
