date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2018-04-24,0.0,7.3,17.7,11.58,5.63
2018-04-25,0.0,6.2,16.5,11.35,3.53
2018-04-26,0.0,7.3,20.2,11.94,6.94
2018-04-27,0.0,10.3,19.2,10.71,7.29
2018-04-28,14.7,9.6,11.9,1.05,4.51
2018-04-29,12.0,9.5,12.2,1.29,6.0
2018-04-30,7.0,9.2,12.2,1.24,6.56
2018-05-01,0.1,6.8,15.1,10.96,5.64
2018-05-02,0.0,9.0,14.7,9.03,4.0
2018-05-03,0.0,9.0,15.0,10.59,4.74
2018-05-04,0.0,9.7,14.8,8.38,7.05
2018-05-05,0.0,8.2,18.2,9.38,6.54
2018-05-06,0.3,8.7,18.5,10.27,5.32
2018-05-07,0.0,6.8,18.8,9.7,7.21
2018-05-08,0.0,8.8,18.6,8.79,7.22
2018-05-09,0.0,7.3,17.8,10.24,4.64
2018-05-10,0.0,6.0,17.4,8.25,4.11
2018-05-11,0.8,9.6,16.9,6.61,8.64
2018-05-12,2.3,7.8,14.0,3.58,7.13
2018-05-13,2.9,8.9,11.9,1.98,4.62
2018-05-14,0.1,8.3,13.6,6.27,3.36
2018-05-15,6.0,8.0,13.0,2.57,2.28
2018-05-16,4.2,7.0,11.0,2.26,8.48
2018-05-17,4.4,4.3,12.0,8.46,6.59
2018-05-18,0.0,5.2,16.5,8.69,5.47
2018-05-19,0.0,5.7,16.4,8.77,5.1
2018-05-20,1.7,7.8,15.7,7.7,14.4
2018-05-21,0.1,5.0,11.5,7.34,7.78
2018-05-22,7.5,4.0,13.4,5.46,8.19
2018-05-23,5.0,2.4,10.0,7.22,6.0
2018-05-24,0.0,1.8,13.2,8.04,8.07
2018-05-25,1.4,1.4,9.9,7.16,7.64
2018-05-26,2.0,4.3,10.0,6.11,6.51
2018-05-27,5.6,4.2,9.4,4.19,10.21
2018-05-28,6.9,4.9,7.7,3.43,9.77
2018-05-29,0.2,4.3,8.4,2.84,5.5
2018-05-30,0.0,2.8,8.7,6.75,3.2
2018-05-31,0.0,-0.3,8.9,5.91,2.47
2018-06-01,0.0,0.3,8.5,4.39,2.72
2018-06-02,0.3,6.3,9.5,3.24,2.42
2018-06-03,1.3,7.1,10.0,2.31,3.3
2018-06-04,4.2,7.8,8.9,0.87,4.43
2018-06-05,7.2,5.9,11.5,6.04,6.94
2018-06-06,7.3,4.3,6.9,5.0,10.43
2018-06-07,5.9,5.0,12.2,3.97,9.53
2018-06-08,0.0,5.5,10.9,6.73,6.86
2018-06-09,0.0,3.2,13.8,4.18,8.76
2018-06-10,0.3,9.6,14.0,3.44,6.61
2018-06-11,1.5,8.1,10.0,1.07,3.47
2018-06-12,3.7,7.7,9.4,1.3,2.59
2018-06-13,17.3,7.3,9.4,1.17,7.31
2018-06-14,0.0,7.9,11.6,2.96,4.69
2018-06-15,0.0,5.2,11.1,5.65,3.98
2018-06-16,0.0,4.8,14.0,5.82,3.94
2018-06-17,1.3,4.1,10.3,4.76,2.02
2018-06-18,1.7,6.4,9.5,3.99,5.41
2018-06-19,3.3,7.6,9.7,4.83,6.33
2018-06-20,0.8,4.5,9.0,3.51,5.33
2018-06-21,0.0,1.3,9.2,5.02,1.86
2018-06-22,0.0,-3.2,7.9,7.06,2.73
2018-06-23,0.0,-2.3,8.2,6.53,3.62
2018-06-24,1.0,3.3,13.9,5.89,7.94
2018-06-25,0.2,1.1,10.9,6.83,4.28
2018-06-26,0.2,2.7,7.7,5.85,8.93
2018-06-27,0.0,5.8,10.5,2.85,4.36
2018-06-28,0.0,2.5,12.4,6.72,2.8
2018-06-29,0.0,3.1,10.8,6.08,2.73
2018-06-30,0.0,-1.2,11.0,7.05,4.53
2018-07-01,6.4,3.9,14.9,5.17,7.55
2018-07-02,5.4,6.1,9.8,2.01,8.69
2018-07-03,0.0,4.2,10.3,6.12,4.86
2018-07-04,0.0,-0.2,11.2,7.21,5.28
2018-07-05,0.0,4.0,9.6,5.55,7.43
2018-07-06,0.4,5.6,14.5,6.08,5.26
2018-07-07,3.8,6.0,18.0,6.22,9.51
2018-07-08,5.7,3.4,13.7,3.35,10.54
2018-07-09,1.2,5.8,12.6,5.41,5.99
2018-07-10,1.5,4.4,11.8,7.13,4.82
2018-07-11,0.0,0.9,13.4,7.53,5.14
2018-07-12,0.0,3.5,9.5,7.49,7.48
2018-07-13,0.0,2.1,13.1,7.69,4.21
2018-07-14,0.0,2.6,12.8,7.68,3.8
2018-07-15,1.1,3.3,11.5,3.31,8.18
2018-07-16,1.9,7.4,13.7,5.01,6.86
2018-07-17,0.0,5.3,15.2,7.9,6.2
2018-07-18,0.0,1.8,13.1,8.07,3.22
2018-07-19,0.0,2.6,12.5,8.06,3.7
2018-07-20,0.0,1.6,13.9,8.16,4.68
2018-07-21,2.2,4.9,13.3,4.85,11.73
2018-07-22,0.0,4.2,13.2,8.42,9.35
2018-07-23,6.6,4.5,9.5,4.75,6.29
2018-07-24,0.8,3.6,8.5,4.92,5.59
2018-07-25,0.1,-1.4,8.8,8.18,3.55
2018-07-26,0.7,0.2,10.1,8.21,4.89
2018-07-27,0.0,3.2,13.7,8.47,5.23
2018-07-28,0.1,6.2,13.9,8.37,6.3
2018-07-29,4.6,3.2,10.2,6.63,8.0
2018-07-30,0.0,2.5,10.1,9.35,7.0
2018-07-31,0.8,5.9,15.9,6.31,8.11
2018-08-01,0.0,7.1,15.4,7.55,6.2
2018-08-02,1.3,4.4,12.3,5.03,6.38
2018-08-03,0.3,1.8,11.2,6.74,3.2
2018-08-04,0.0,6.3,11.7,5.35,3.14
2018-08-05,0.0,3.9,11.5,7.97,3.72
2018-08-06,1.0,4.3,9.8,2.52,3.02
2018-08-07,0.0,4.5,15.9,9.27,7.27
2018-08-08,4.7,8.3,15.5,3.03,6.74
2018-08-09,0.0,3.0,15.8,10.56,3.81
2018-08-10,0.0,3.9,11.5,6.96,5.34
2018-08-11,0.0,2.6,11.8,11.07,6.44
2018-08-12,0.0,5.4,13.0,10.93,7.79
2018-08-13,0.0,5.1,14.7,9.94,4.75
2018-08-14,0.4,3.5,11.6,7.16,3.8
2018-08-15,0.4,7.4,12.7,9.78,6.37
2018-08-16,0.3,5.9,15.2,7.98,6.82
2018-08-17,11.9,5.6,11.8,9.55,7.29
2018-08-18,4.5,2.0,9.5,8.86,5.32
2018-08-19,0.0,0.1,10.5,12.64,6.52
2018-08-20,0.9,4.6,11.9,9.14,7.94
2018-08-21,0.0,2.8,11.5,10.49,4.55
2018-08-22,0.4,2.6,13.9,12.23,3.76
2018-08-23,7.2,1.9,10.6,6.81,5.19
2018-08-24,4.2,4.6,10.7,7.62,6.17
2018-08-25,0.1,2.4,9.7,7.69,6.8
2018-08-26,0.0,2.8,14.8,13.46,4.66
2018-08-27,0.0,5.8,17.4,13.78,6.17
2018-08-28,0.0,4.5,12.0,10.37,5.1
2018-08-29,3.9,3.0,11.4,4.83,6.39
2018-08-30,0.0,2.2,15.8,14.14,4.17
2018-08-31,1.5,5.8,10.3,5.73,8.6
2018-09-01,0.0,5.4,13.6,14.27,7.29
2018-09-02,3.3,3.3,12.9,6.76,5.99
2018-09-03,19.1,6.6,8.9,3.03,12.45
2018-09-04,2.8,6.1,9.7,8.64,6.82
2018-09-05,0.1,4.5,9.7,9.31,2.82
2018-09-06,0.0,4.1,10.1,10.4,3.32
2018-09-07,0.0,-0.4,9.3,11.47,3.06
2018-09-08,0.0,1.2,10.7,15.36,4.46
2018-09-09,0.0,-0.7,10.1,15.16,2.66
2018-09-10,0.0,-0.8,9.0,12.61,3.93
2018-09-11,0.9,5.0,13.5,11.42,2.92
2018-09-12,0.0,4.8,16.1,16.9,4.83
2018-09-13,0.0,8.4,19.5,13.89,6.64
2018-09-14,0.0,9.9,19.1,17.24,7.99
2018-09-15,0.0,6.1,19.8,17.68,5.3
2018-09-16,0.0,10.8,19.2,17.66,8.54
2018-09-17,4.0,7.0,12.4,8.45,6.2
2018-09-18,0.1,5.8,13.7,15.25,6.37
2018-09-19,0.0,5.3,14.6,18.58,6.59
2018-09-20,0.0,3.5,19.4,19.03,4.05
2018-09-21,0.3,5.0,13.2,9.3,6.67
2018-09-22,0.0,5.3,15.5,19.24,7.07
2018-09-23,0.9,7.9,18.0,17.55,6.16
2018-09-24,19.2,6.2,11.4,7.49,12.15
2018-09-25,14.8,5.2,13.2,14.39,10.9
2018-09-26,0.2,5.2,11.4,14.84,7.0
2018-09-27,0.0,5.7,12.4,17.9,5.35
2018-09-28,0.0,1.6,14.9,20.13,4.41
2018-09-29,0.0,6.1,18.1,20.87,6.61
2018-09-30,0.0,10.7,16.7,9.1,7.11
2018-10-01,0.0,6.1,14.3,16.1,6.12
2018-10-02,1.1,6.1,16.2,18.96,8.71
2018-10-03,0.0,6.7,14.4,20.67,7.08
2018-10-04,0.0,4.7,18.6,21.55,5.44
2018-10-05,3.1,7.2,11.7,10.08,5.48
2018-10-06,0.0,5.8,14.0,21.12,8.63
2018-10-07,0.0,7.4,16.0,17.41,7.02
2018-10-08,0.0,7.9,14.2,21.14,6.9
2018-10-09,0.0,4.6,16.2,22.83,7.13
2018-10-10,1.4,6.4,17.8,14.63,8.75
2018-10-11,6.9,8.0,12.2,7.73,5.15
2018-10-12,17.2,5.4,9.2,6.95,11.51
2018-10-13,0.2,3.6,12.0,21.56,7.18
2018-10-14,0.5,4.8,11.0,15.62,9.0
2018-10-15,0.0,0.3,11.3,18.26,4.92
2018-10-16,0.0,3.4,16.3,24.38,5.02
2018-10-17,0.6,8.1,20.2,12.96,6.44
2018-10-18,3.0,7.9,14.6,17.91,6.04
2018-10-19,0.0,8.2,23.2,24.87,6.26
2018-10-20,0.0,9.0,22.3,24.71,5.06
2018-10-21,0.0,8.9,20.1,23.95,4.95
2018-10-22,0.0,10.3,21.1,25.24,6.65
2018-10-23,0.0,10.8,24.8,25.56,6.22
2018-10-24,0.0,11.5,24.4,24.06,6.54
2018-10-25,8.9,8.1,16.3,5.57,8.17
2018-10-26,0.0,5.8,13.6,17.13,6.09
2018-10-27,0.0,8.1,17.6,23.22,5.48
2018-10-28,3.6,7.0,16.0,18.73,4.54
2018-10-29,4.3,10.7,12.2,5.3,5.97
2018-10-30,10.1,7.9,10.7,8.07,10.83
2018-10-31,0.9,4.1,14.6,27.24,8.22
2018-11-01,5.9,7.4,12.6,23.1,9.87
2018-11-02,1.9,3.9,15.7,26.47,8.53
2018-11-03,6.0,9.9,24.1,19.67,11.18
2018-11-04,0.1,8.0,17.9,25.51,7.71
2018-11-05,0.0,7.9,21.9,27.96,5.75
2018-11-06,0.0,8.6,20.6,28.64,6.08
2018-11-07,0.0,12.3,22.0,21.56,7.98
2018-11-08,30.6,10.0,24.2,21.12,9.51
2018-11-09,35.9,6.3,10.3,4.4,6.28
2018-11-10,0.2,3.8,14.3,22.4,6.92
2018-11-11,0.0,7.2,16.9,28.65,6.42
2018-11-12,0.0,8.0,19.2,25.71,4.82
2018-11-13,0.1,10.1,16.7,24.84,6.19
2018-11-14,0.0,10.6,19.0,29.69,6.87
2018-11-15,0.0,7.8,25.0,30.9,5.64
2018-11-16,0.0,10.6,20.5,26.98,7.71
2018-11-17,1.8,11.8,17.7,13.28,4.43
2018-11-18,8.4,6.3,19.0,22.97,9.5
2018-11-19,8.9,4.4,10.5,17.32,5.74
2018-11-20,16.3,4.8,12.1,9.93,10.04
2018-11-21,1.0,5.6,14.4,21.93,5.14
2018-11-22,0.2,4.8,16.3,28.44,6.24
2018-11-23,0.6,9.2,17.0,23.81,6.81
2018-11-24,5.7,11.8,16.9,10.14,4.88
2018-11-25,3.3,12.6,16.1,8.57,8.3
2018-11-26,5.4,11.1,14.6,10.67,4.72
2018-11-27,7.5,8.3,14.3,14.88,6.04
2018-11-28,14.8,11.9,15.3,7.2,4.83
2018-11-29,0.0,10.8,17.0,25.39,6.41
2018-11-30,0.1,10.7,17.8,20.1,8.48
2018-12-01,0.0,14.1,18.3,19.18,9.33
2018-12-02,1.0,14.0,18.5,15.99,7.32
2018-12-03,0.7,14.3,18.4,19.07,8.86
2018-12-04,1.4,12.2,24.0,27.1,8.26
2018-12-05,8.6,10.4,17.3,17.76,7.94
2018-12-06,2.2,10.0,13.8,26.78,8.51
2018-12-07,0.2,7.8,19.5,31.34,6.25
2018-12-08,0.0,10.6,20.8,27.35,5.94
2018-12-09,0.1,12.8,26.5,29.89,5.85
2018-12-10,1.0,12.0,16.5,14.3,6.76
2018-12-11,9.9,11.7,15.1,10.02,7.51
2018-12-12,1.6,13.5,17.4,11.57,4.49
2018-12-13,4.0,13.4,17.2,13.53,5.74
2018-12-14,0.3,13.9,19.8,21.29,5.84
2018-12-15,0.2,12.8,19.1,27.65,4.46
2018-12-16,0.2,14.3,19.2,18.54,6.51
2018-12-17,0.0,13.2,26.3,32.18,6.93
2018-12-18,1.1,15.1,23.3,12.3,6.72
2018-12-19,22.4,10.9,14.8,6.31,6.91
2018-12-20,5.8,10.0,13.9,10.28,3.09
2018-12-21,8.3,9.0,18.1,23.04,5.09
2018-12-22,12.9,9.6,19.1,23.22,6.9
2018-12-23,1.4,11.2,14.8,20.13,5.49
2018-12-24,0.0,10.4,18.7,33.6,9.63
2018-12-25,0.1,12.7,20.4,23.31,5.88
2018-12-26,3.3,12.3,15.9,14.26,6.26
2018-12-27,2.0,12.2,18.1,20.37,5.02
2018-12-28,0.0,13.3,18.8,29.89,9.85
2018-12-29,0.0,13.9,26.4,28.39,5.74
2018-12-30,0.0,16.6,27.9,25.43,8.67
2018-12-31,0.6,14.7,21.6,28.31,7.04
2019-01-01,2.3,15.6,23.4,18.77,6.4
2019-01-02,0.0,15.1,28.5,24.8,7.86
2019-01-03,0.6,13.3,27.2,27.61,7.96
2019-01-04,0.0,13.4,22.0,29.22,5.95
2019-01-05,0.0,13.9,30.0,32.58,7.77
2019-01-06,6.7,14.3,25.5,26.3,10.9
2019-01-07,1.3,14.2,20.0,20.97,7.24
2019-01-08,0.3,13.4,20.9,23.13,6.36
2019-01-09,0.0,15.4,26.4,31.05,9.72
2019-01-10,0.3,14.5,24.8,27.37,7.82
2019-01-11,1.1,12.3,18.1,20.78,6.13
2019-01-12,0.6,13.1,17.9,14.52,7.66
2019-01-13,4.7,12.6,23.4,23.26,8.35
2019-01-14,7.9,11.5,15.3,12.7,12.17
2019-01-15,0.1,12.1,16.4,21.23,5.55
2019-01-16,0.0,9.5,19.9,31.75,7.67
2019-01-17,0.0,13.9,24.3,28.2,6.01
2019-01-18,3.2,15.9,19.6,16.3,5.19
2019-01-19,1.3,15.1,26.8,22.15,8.81
2019-01-20,0.0,13.1,23.5,29.27,10.56
2019-01-21,0.7,14.0,23.4,26.31,9.06
2019-01-22,0.0,11.5,26.7,30.42,8.96
2019-01-23,6.7,12.0,28.6,26.88,15.19
2019-01-24,0.3,9.3,17.8,23.27,7.4
2019-01-25,0.0,9.3,20.7,26.57,6.99
2019-01-26,0.0,13.3,24.9,22.77,10.47
2019-01-27,0.0,17.7,27.1,29.79,8.56
2019-01-28,0.0,18.2,26.3,25.82,5.7
2019-01-29,0.3,16.1,23.5,22.46,6.33
2019-01-30,0.0,15.1,28.0,24.23,5.16
2019-01-31,0.0,17.5,27.4,28.29,7.71
2019-02-01,2.9,13.6,26.0,11.55,10.53
2019-02-02,0.0,11.7,20.2,27.27,6.41
2019-02-03,0.0,14.2,23.1,28.57,6.91
2019-02-04,0.0,13.5,30.4,30.0,6.54
2019-02-05,0.0,14.9,28.7,24.51,8.64
2019-02-06,0.9,11.5,14.4,9.75,6.8
2019-02-07,0.0,7.8,17.0,26.19,6.99
2019-02-08,0.0,12.3,22.3,28.66,8.54
2019-02-09,0.0,14.9,28.5,26.64,8.05
2019-02-10,0.0,16.3,27.4,28.35,6.11
2019-02-11,0.7,14.8,26.3,28.0,8.8
2019-02-12,0.3,15.3,27.6,22.92,6.26
2019-02-13,0.0,15.8,25.8,26.2,7.75
2019-02-14,1.2,15.3,29.3,25.32,8.62
2019-02-15,0.0,15.3,22.3,24.39,7.43
2019-02-16,1.3,10.8,15.7,11.63,9.15
2019-02-17,0.0,10.4,21.3,25.16,5.1
2019-02-18,0.0,11.3,26.4,24.88,5.84
2019-02-19,0.0,16.2,29.5,25.26,7.14
2019-02-20,0.0,16.5,26.8,23.43,6.72
2019-02-21,0.0,14.6,28.8,24.95,8.15
2019-02-22,0.0,13.5,25.4,21.43,8.96
2019-02-23,4.1,9.8,17.3,14.45,6.17
2019-02-24,6.7,10.3,13.4,11.67,9.23
2019-02-25,1.7,9.7,14.1,10.79,6.07
2019-02-26,0.0,9.3,22.8,24.01,5.8
2019-02-27,9.4,11.0,24.5,13.28,10.12
2019-02-28,0.0,7.9,14.5,17.95,9.22
2019-03-01,0.0,5.5,19.8,24.16,3.86
2019-03-02,0.0,11.4,17.8,20.55,3.49
2019-03-03,0.0,9.4,22.4,23.8,5.88
2019-03-04,0.0,13.3,28.0,23.72,6.8
2019-03-05,0.0,14.0,28.1,22.85,5.53
2019-03-06,0.0,15.0,28.2,22.68,6.79
2019-03-07,0.7,17.8,26.1,21.99,9.54
2019-03-08,13.7,12.2,15.1,5.35,8.53
2019-03-09,0.0,9.6,17.3,14.06,5.94
2019-03-10,1.7,12.0,15.8,5.5,4.63
2019-03-11,0.0,10.4,19.8,17.7,7.75
2019-03-12,1.4,15.1,27.4,21.33,5.05
2019-03-13,0.0,13.6,28.7,19.68,11.0
2019-03-14,0.1,14.3,16.8,7.1,7.24
2019-03-15,15.2,13.7,20.4,8.68,4.94
2019-03-16,7.7,14.6,18.2,8.05,5.6
2019-03-17,0.0,13.9,17.6,11.06,5.66
2019-03-18,0.0,13.5,19.3,12.28,5.39
2019-03-19,0.1,15.1,20.5,13.9,4.72
2019-03-20,0.0,14.6,20.7,13.85,4.81
2019-03-21,0.0,14.2,20.0,18.5,9.32
2019-03-22,0.0,14.7,20.8,18.23,7.23
2019-03-23,0.0,13.6,21.7,16.07,4.96
2019-03-24,0.0,15.2,23.0,18.37,5.3
2019-03-25,0.0,17.8,26.8,15.43,7.34
2019-03-26,5.6,19.4,23.8,5.39,10.39
2019-03-27,14.8,14.1,22.9,8.91,8.86
2019-03-28,0.0,11.8,17.0,10.2,6.13
2019-03-29,0.0,10.7,17.4,15.34,6.82
2019-03-30,0.0,13.3,19.5,16.84,8.5
2019-03-31,0.0,14.2,22.0,15.9,8.91
2019-04-01,6.1,12.0,23.9,17.26,12.72
2019-04-02,3.1,9.6,13.8,10.84,6.14
2019-04-03,0.1,9.0,15.6,12.03,5.5
2019-04-04,0.1,8.4,17.2,14.44,7.21
2019-04-05,13.3,8.6,11.5,5.03,9.0
2019-04-06,2.1,6.0,11.8,9.19,6.35
2019-04-07,5.6,7.7,12.7,5.28,6.59
2019-04-08,0.1,7.3,16.9,13.4,5.46
2019-04-09,0.0,8.8,17.7,15.4,6.22
2019-04-10,0.5,11.0,24.4,13.26,7.69
2019-04-11,8.9,11.1,14.0,3.43,5.66
2019-04-12,2.0,8.7,12.5,7.35,9.63
2019-04-13,0.5,5.5,13.9,12.54,4.96
2019-04-14,0.2,4.1,14.5,6.11,7.71
2019-04-15,0.1,9.3,14.1,10.34,4.81
2019-04-16,1.8,8.0,13.3,5.91,4.5
2019-04-17,0.0,3.8,15.6,13.94,2.51
2019-04-18,0.0,3.7,14.7,10.8,4.32
2019-04-19,0.0,8.0,15.9,13.05,4.53
2019-04-20,0.2,9.7,19.4,8.8,5.73
2019-04-21,12.0,10.9,14.2,3.63,5.29
2019-04-22,2.5,7.9,14.5,6.98,5.77
2019-04-23,0.0,7.5,16.3,12.26,6.24
2019-04-24,0.2,8.0,13.1,6.46,2.32
2019-04-25,0.0,8.8,17.2,11.52,5.33
2019-04-26,0.0,8.0,17.4,11.98,6.96
2019-04-27,3.2,9.6,21.6,7.25,8.54
2019-04-28,1.8,8.2,16.6,9.34,7.91
2019-04-29,29.3,8.8,12.0,2.66,14.68
2019-04-30,0.0,5.2,13.2,10.57,7.03
2019-05-01,0.0,3.7,15.9,11.26,4.52
2019-05-02,0.0,4.6,19.8,9.31,7.67
2019-05-03,0.0,7.9,16.4,9.79,5.56
2019-05-04,0.0,9.2,20.9,10.26,7.29
2019-05-05,0.0,9.3,17.2,8.46,4.94
2019-05-06,0.0,9.0,15.9,7.42,5.28
2019-05-07,0.3,12.4,14.9,4.2,6.34
2019-05-08,0.0,8.7,15.7,7.11,4.88
2019-05-09,3.9,11.1,21.5,7.65,5.49
2019-05-10,0.2,10.2,19.4,9.61,3.76
2019-05-11,0.0,7.6,16.4,8.34,5.4
2019-05-12,1.2,11.3,17.1,3.51,7.38
2019-05-13,7.6,6.7,13.2,8.63,14.31
2019-05-14,0.4,4.0,16.6,8.72,8.39
2019-05-15,0.0,5.5,17.4,7.19,6.46
2019-05-16,4.5,5.5,16.2,6.1,10.72
2019-05-17,0.0,4.5,11.0,8.62,5.16
2019-05-18,0.0,4.0,17.1,6.12,6.73
2019-05-19,0.0,5.6,13.5,6.23,7.0
2019-05-20,0.0,3.7,14.4,8.58,4.24
2019-05-21,0.0,6.0,14.4,8.43,5.01
2019-05-22,0.0,2.7,16.7,8.31,3.72
2019-05-23,0.0,6.5,15.2,7.3,3.74
2019-05-24,0.0,4.7,15.9,8.24,3.89
2019-05-25,0.0,5.4,16.5,8.05,4.48
2019-05-26,0.0,8.0,19.1,7.1,5.67
2019-05-27,0.0,8.7,17.5,4.13,6.96
2019-05-28,4.4,11.2,16.6,3.09,8.52
2019-05-29,1.6,7.0,17.4,7.57,6.72
2019-05-30,6.7,10.7,17.2,6.34,6.82
2019-05-31,4.1,7.2,12.0,7.04,4.16
2019-06-01,45.6,6.0,8.8,1.29,11.45
2019-06-02,3.9,4.3,8.4,4.31,9.48
2019-06-03,0.0,0.4,10.9,7.56,5.19
2019-06-04,0.8,4.4,9.0,1.95,5.74
2019-06-05,0.0,-1.7,8.9,6.29,4.59
2019-06-06,0.0,-0.8,12.0,5.84,6.4
2019-06-07,1.7,4.6,10.6,3.74,7.86
2019-06-08,0.3,6.8,10.8,4.09,9.7
2019-06-09,0.0,2.2,12.5,7.08,6.5
2019-06-10,0.0,7.4,12.8,6.49,4.46
2019-06-11,0.0,4.2,14.5,4.52,4.63
2019-06-12,0.6,7.1,12.7,4.63,4.97
2019-06-13,0.4,9.9,13.5,4.33,4.97
2019-06-14,0.2,10.0,14.5,5.27,8.31
2019-06-15,4.9,7.6,11.7,2.99,6.6
2019-06-16,2.6,2.8,9.4,3.87,4.11
2019-06-17,0.0,0.3,10.1,5.76,7.92
2019-06-18,0.0,4.0,9.6,5.54,6.44
2019-06-19,0.0,0.5,10.2,7.13,5.1
2019-06-20,1.5,0.9,9.6,5.65,6.15
2019-06-21,0.0,4.8,15.5,7.09,6.18
2019-06-22,0.0,4.6,10.8,6.24,3.4
2019-06-23,0.0,2.8,10.1,5.23,2.48
2019-06-24,0.1,4.1,11.5,5.26,3.81
2019-06-25,0.0,1.2,12.0,7.0,2.83
2019-06-26,0.0,-0.3,10.6,6.75,4.24
2019-06-27,0.0,-0.4,12.5,7.12,4.78
2019-06-28,0.0,-2.9,10.1,7.19,2.77
2019-06-29,0.0,1.3,14.2,7.04,4.68
2019-06-30,0.0,1.2,11.5,6.98,6.79
2019-07-01,0.0,4.6,14.1,5.08,5.55
2019-07-02,0.0,5.3,13.1,5.23,5.89
2019-07-03,3.4,9.7,17.3,5.38,9.22
2019-07-04,3.7,5.1,10.9,6.72,6.33
2019-07-05,4.1,5.4,8.3,1.72,9.62
2019-07-06,1.3,4.3,10.0,3.41,10.21
2019-07-07,0.0,1.6,13.4,7.55,5.33
2019-07-08,0.4,3.0,8.9,4.06,4.39
2019-07-09,0.0,0.8,14.4,7.31,3.77
2019-07-10,0.0,3.5,12.7,5.25,5.68
2019-07-11,0.5,5.4,12.9,5.22,5.82
2019-07-12,1.0,4.3,13.4,4.35,7.13
2019-07-13,0.0,5.0,15.8,7.54,8.61
2019-07-14,6.2,7.0,14.5,5.02,8.78
2019-07-15,0.2,2.8,11.3,6.76,6.79
2019-07-16,0.8,2.9,12.4,7.12,5.06
2019-07-17,4.4,2.1,7.8,2.39,5.52
2019-07-18,0.0,0.3,13.5,7.92,4.53
2019-07-19,9.5,5.3,8.5,1.65,4.48
2019-07-20,22.7,7.7,9.8,1.31,6.64
2019-07-21,7.7,7.2,11.4,2.79,8.61
2019-07-22,0.0,5.5,12.0,5.55,5.8
2019-07-23,2.3,7.9,10.9,3.78,2.79
2019-07-24,1.2,6.5,12.1,5.01,4.26
2019-07-25,0.0,2.9,12.4,8.54,5.02
2019-07-26,0.0,0.7,13.2,8.76,3.98
2019-07-27,0.0,4.7,14.9,8.43,3.59
2019-07-28,0.0,4.8,13.9,6.68,4.12
2019-07-29,0.0,5.4,14.9,8.6,4.38
2019-07-30,0.4,5.2,15.6,6.5,6.61
2019-07-31,8.5,5.4,9.2,5.07,12.8
2019-08-01,0.7,3.4,9.8,2.58,8.96
2019-08-02,0.4,1.3,12.3,8.9,7.53
2019-08-03,0.0,4.9,12.5,9.83,9.57
2019-08-04,0.5,0.7,8.9,6.44,8.08
2019-08-05,0.0,-1.1,10.5,9.82,6.22
2019-08-06,0.0,1.8,12.2,10.28,5.25
2019-08-07,0.0,3.7,14.3,9.26,4.33
2019-08-08,0.0,4.1,14.5,10.37,5.13
2019-08-09,3.4,7.0,13.6,9.74,4.9
2019-08-10,16.4,4.8,8.6,1.26,8.68
2019-08-11,0.7,2.2,9.6,6.62,6.44
2019-08-12,0.0,4.1,10.5,8.85,4.18
2019-08-13,0.0,1.4,13.5,11.33,7.86
2019-08-14,0.0,4.6,9.1,8.45,6.85
2019-08-15,0.0,1.4,12.3,11.47,4.08
2019-08-16,0.0,3.0,14.8,10.09,7.89
2019-08-17,11.5,4.0,9.0,5.8,8.51
2019-08-18,2.0,3.0,8.2,7.22,4.52
2019-08-19,0.0,2.2,10.7,12.83,6.41
2019-08-20,0.4,4.5,13.8,8.59,9.24
2019-08-21,0.1,5.4,12.3,8.61,4.96
2019-08-22,0.1,4.3,14.2,12.03,5.87
2019-08-23,0.1,4.1,13.5,11.94,6.01
2019-08-24,0.0,3.8,13.6,11.73,4.84
2019-08-25,0.1,4.3,16.8,11.32,6.45
2019-08-26,7.1,6.7,11.5,7.98,8.32
2019-08-27,0.7,2.3,12.6,13.54,4.43
2019-08-28,0.0,2.7,16.2,14.0,4.31
2019-08-29,0.1,6.8,17.0,11.49,8.46
2019-08-30,0.0,1.9,13.9,14.52,4.39
2019-08-31,0.0,3.4,16.6,11.84,3.34
2019-09-01,0.0,6.0,20.0,14.9,5.1
2019-09-02,0.0,4.0,14.6,14.93,7.58
2019-09-03,0.0,2.1,12.9,14.87,3.75
2019-09-04,10.2,6.3,12.0,4.09,7.53
2019-09-05,1.5,8.5,10.5,4.29,7.58
2019-09-06,4.6,7.6,9.2,6.88,10.65
2019-09-07,0.0,1.7,10.2,13.5,8.08
2019-09-08,0.9,0.8,7.3,4.31,4.74
2019-09-09,0.2,2.5,7.6,7.65,3.98
2019-09-10,0.0,-0.4,10.6,16.02,6.82
2019-09-11,0.1,0.2,11.7,14.86,5.83
2019-09-12,0.0,3.4,17.4,17.0,13.1
2019-09-13,2.0,7.8,16.8,10.49,7.62
2019-09-14,9.9,7.3,9.4,3.44,4.68
2019-09-15,4.0,6.0,11.5,12.57,4.83
2019-09-16,1.7,6.4,18.5,14.68,8.51
2019-09-17,2.5,4.5,14.7,17.34,8.43
2019-09-18,0.0,0.9,14.1,18.82,3.83
2019-09-19,0.0,3.1,15.1,18.64,3.84
2019-09-20,0.0,3.6,12.8,11.34,3.81
